"시군구명","어린이집코드","어린이집명","어린이집유형","운영현황","우편번호","상세주소","전화번호","팩스번호","홈페이지주소","보육실수","보육실 면적","놀이터수","CCTV총설치수","보육교직원수","정원","현원","시설 위도(좌표값)","시설 경도(좌표값)","통학차량운영여부","인가일자","휴지시작일자","휴지종료일자","폐지일자","데이터기준일자","제공서비스","반수-만0세","반수-만1세","반수-만2세","반수-만3세","반수-만4세","반수-만5세","반수-영아혼합(만0~2세)","반수-유아혼합(만3~5세)","반수-특수장애","반수-총계","아동수-만0세","아동수-만1세","아동수-만2세","아동수-만3세","아동수-만4세","아동수-만5세","아동수-영아혼합(만0~2세)","아동수-유아혼합(만3~5세)","아동수-특수장애","아동수-총계","근속년수-1년미만","근속년수-1년이상~2년미만","근속년수-2년이상~4년미만","근속년수-4년이상~6년미만","근속년수-6년이상","교직원현황-원장","교직원현황-보육교사","교직원현황-특수교사","교직원현황-치료교사","교직원현황-영양사","교직원현황-간호사","교직원현황-간호조무사","교직원현황-조리원","교직원현황-사무직원","교직원현황-총계","데이터수집일"
"송파구","11710000698","한스어린이집","가정","폐지","05813","서울특별시 송파구 송파대로8길 42 송파파인타운12단지 1202동 101호","02-3401-3040","02-3401-3040","","3","84","0","4","0","19","0","37.478751334153436","127.1321235939219","미운영","2014-04-09","","","2020-05-13","2022-10-26","일반","1","1","1","0","0","0","2","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:05:27.0"
"영등포구","11560000399","메리츠어린이집","직장","정상","07327","서울특별시 영등포구 국제금융로2길 11","02-6464-3310","02-6464-3323","http://www.puruni.com/meritzfire2","4","197","0","8","12","49","22","37.52416973870149","126.92642731835491","미운영","2014-04-04","","","","2022-10-26","일반","0","2","2","0","0","1","0","2","0","7","0","7","7","0","0","2","0","6","0","22","33","22","33","11","0","1","9","0","0","0","0","0","2","0","12","2022-10-26 22:04:35.0"
"양천구","11470000562","목동하나금융그룹 직장어린이집","직장","정상","07988","서울특별시 양천구 목동동로 347 3층","02-2654-9108","02-2654-9122","http://www.puruni.com/hanamd","4","283","0","12","15","49","37","37.53291890063579","126.87712168454784","미운영","2014-04-03","","","","2022-10-26","일반","0","3","3","0","0","1","0","3","0","10","0","9","10","0","0","4","0","14","0","37","8","25","58","0","8","1","12","0","0","0","0","0","2","0","15","2022-10-26 22:03:56.0"
"강남구","11680000437","아이비어린이집","가정","폐지","06370","서울특별시 강남구 자곡로 260 한양수자인아파트 416동 105호","02-451-2005","","","4","69","0","4","0","20","0","37.47662799467783","127.11171128875053","미운영","2014-04-03","","","2018-09-18","2022-10-26","일반","0","2","2","0","0","0","2","0","0","6","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 09:13:35.0"
"강남구","11680000438","세곡나비어린이집","국공립","정상","06370","서울특별시 강남구 자곡로 230 래미안포레(관리동)","02-3412-7755","02-3412-7756","","7","224","1","14","19","79","57","37.47506031521053","127.10774761405153","미운영","2014-04-01","","","","2022-10-26","장애아통합야간연장","2","2","2","1","0","0","0","1","2","10","6","9","14","11","0","0","0","11","6","57","57","7","14","0","21","1","12","2","0","0","0","0","2","0","19","2022-10-26 09:13:35.0"
"강북구","11305000324","구립오동어린이집","국공립","정상","01130","서울특별시 강북구 도봉로78길 61","02-981-8811","02-982-8811","","4","132","1","8","9","43","29","37.63399548712247","127.02709500499985","미운영","2014-04-01","","","","2022-10-26","야간연장","2","2","2","0","0","0","0","1","0","7","3","10","7","0","0","0","0","9","0","29","29","14","14","29","14","1","7","0","0","0","0","0","1","0","9","2022-10-26 22:02:55.0"
"강북구","11305000323","구립수유새싹어린이집","국공립","정상","01097","서울특별시 강북구 덕릉로 4-5","02-985-1700","02-985-4700","키즈노트 사용","4","80","1","8","11","30","30","37.63359409311314","127.01427476287908","미운영","2014-04-01","","","","2022-10-26","야간연장","2","2","2","0","0","0","0","0","0","6","6","10","14","0","0","0","0","0","0","30","25","25","13","13","25","1","8","0","0","0","0","0","1","0","11","2022-10-26 22:02:55.0"
"강남구","11680000439","세곡햇빛어린이집","국공립","정상","06370","서울특별시 강남구 자곡로 260 강남한양수자인(관리동)","02-451-5088","02-451-5066","www.gncare.go.kr/sunshine","4","267","1","13","16","67","51","37.47662799467783","127.11171128875053","미운영","2014-04-01","","","","2022-10-26","야간연장","0","3","2","1","0","0","0","1","1","8","0","14","14","11","0","0","0","12","0","51","75","8","8","8","0","1","12","0","0","0","0","0","2","0","16","2022-10-26 09:13:35.0"
"구로구","11530000582","자람터어린이집","국공립","정상","08389","서울특별시 구로구 디지털로26길 5 에이스하이엔드타워 1차 201호","02-6220-2928","02-6220-2929","","4","279","1","16","14","53","45","37.481609959749996","126.89347761709238","미운영","2014-03-31","","","","2022-10-26","일반","3","3","2","1","0","0","0","1","0","10","9","15","14","0","0","0","0","7","0","45","27","9","27","27","9","1","11","0","0","0","0","0","1","0","14","2022-10-26 22:04:16.0"
"송파구","11710000696","초록나라어린이집","가정","폐지","05853","서울특별시 송파구 위례광장로 121 2413동 104호","02-6398-8999","02-6398-8999","","3","64","0","4","0","20","0","37.47686666184432","127.1382161837157","미운영","2014-03-31","","","2020-04-30","2022-10-26","일반","2","1","1","0","0","0","2","0","0","6","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:05:27.0"
"송파구","11710000697","꿈꾸는꿈터어린이집","가정","폐지","05853","서울특별시 송파구 위례광장로 121 2422동 103호","02-448-7010","02-448-7010","","3","63","0","3","0","14","0","37.47686666184432","127.1382161837157","미운영","2014-03-31","","","2018-09-03","2022-10-26","일반","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:05:26.0"
"은평구","11380000605","봄샘빅스맘어린이집","민간","폐지","03474","서울특별시 은평구 백련산로 160 센트레빌","02-387-2977","","","4","154","0","6","0","36","0","37.59831793950376","126.92608712764644","미운영","2014-03-31","","","2018-03-01","2022-10-26","일반","3","3","3","2","0","0","3","0","0","14","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:03:26.0"
"강남구","11680000435","미소별어린이집","가정","폐지","06370","서울특별시 강남구 자곡로 260 한양수자인아파트 402동 102호","02-459-0407","","","3","80","0","4","0","20","0","37.47590651489002","127.11242018925621","미운영","2014-03-28","","","2018-03-07","2022-10-26","일반","3","2","2","0","0","0","2","0","0","9","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 09:13:35.0"
"강남구","11680000436","힐스 아이큰숲 어린이집","민간","폐지","06090","서울특별시 강남구 학동로68길 29 삼성동 힐스테이트 관리동","02-543-9875","02-543-9875","","5","98","0","5","0","37","0","37.5165607432","127.0471868883","미운영","2014-03-28","","","2018-03-06","2022-10-26","일반","0","2","2","2","0","0","1","0","0","7","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 09:13:36.0"
"강서구","11500000611","튼튼키즈어린이집","민간","정상","07669","서울특별시 강서구 등촌로39라길 19","02-2653-3133","0504-488-2527","","5","174","1","7","8","57","25","37.5468126827","126.8611930805","미운영","2014-03-24","","","","2022-10-26","일반","1","0","1","1","0","0","0","1","0","4","3","0","5","9","0","0","0","8","0","25","80","0","20","0","0","1","5","0","0","0","0","0","1","0","8","2022-10-26 22:04:07.0"
"송파구","11710000695","맘스맘어린이집","가정","폐지","05853","서울특별시 송파구 위례광장로 121 2415동 104호","02-404-7409","","","3","52","0","4","0","18","0","37.47686666184432","127.1382161837157","미운영","2014-03-24","","","2020-09-29","2022-10-26","일반","2","1","1","0","0","0","2","0","0","6","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:05:26.0"
"강남구","11680000434","무지개어린이집","가정","정상","06370","서울특별시 강남구 자곡로 260 한양수자인아파트 407동 106호","02-3414-1004","","","4","73","0","6","4","10","5","37.476032742034135","127.11232993558155","미운영","2014-03-24","","","","2022-10-26","일반","2","0","0","0","0","0","1","0","0","3","5","0","0","0","0","0","0","0","0","5","33","0","0","0","67","1","2","0","0","0","0","0","0","0","4","2022-10-26 09:13:35.0"
"마포구","11440000400","꽃님이 어린이집","가정","폐지","04018","서울특별시 마포구 월드컵로11길 35 함성월드빌 101동 101호","02-336-5233","","","3","67","0","4","0","20","0","37.55414302933111","126.90920486991106","미운영","2014-03-21","","","2017-02-28","2022-10-26","일반","2","1","0","0","0","0","3","0","0","6","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:03:45.0"
"양천구","11470000561","목동열린어린이집","가정","폐지","07989","서울특별시 양천구 목동서로 130 403동 108호(목5동 목동아파트4단지)","02-6346-7771","","","3","86","0","4","0","20","0","37.53151752074603","126.87090596750235","미운영","2014-03-21","","","2020-02-29","2022-10-26","일반","1","2","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:03:56.0"
"마포구","11440000399","모래와 어린이집","가정","정상","04170","서울특별시 마포구 도화길 28 마포삼성아파트 113동 101호","02-719-3133","02-719-3135","","3","62","0","4","7","20","16","37.540907565852834","126.95050475988947","미운영","2014-03-21","","","","2022-10-26","야간연장","2","2","1","0","0","0","2","0","0","7","6","5","0","0","0","0","5","0","0","16","40","0","0","20","40","1","4","0","0","0","0","0","1","0","7","2022-10-26 22:03:45.0"
"종로구","11110000036","구민회관어린이집","국공립","정상","03104","서울특별시 종로구 지봉로5길 7-5 (창신동 222-8)","02-744-9700","02-741-9701","http://cafe.daum.net/jeb9700","3","90","1","7","10","34","23","37.57350163431917","127.0143674295778","미운영","2014-03-20","","","","2022-10-26","야간연장","1","2","2","0","0","0","3","0","0","8","3","5","12","0","0","0","3","0","0","23","57","29","14","0","0","1","7","0","0","0","0","0","1","0","10","2022-10-26 22:01:35.0"
"관악구","11620000514","수도방위사령부 한울어린이집","직장","정상","08810","서울특별시 관악구 과천대로 851","02-524-1614","02-522-3374","","8","324","1","24","18","122","59","37.466545551998514","126.98727630664436","운영","2014-03-19","","","","2022-10-26","일반","2","1","2","2","0","1","1","1","0","10","6","5","14","10","0","11","4","9","0","59","21","36","21","7","14","1","14","0","0","0","0","0","1","0","18","2022-10-26 22:04:55.0"
"송파구","11710000694","위례수어린이집","가정","정상","05853","서울특별시 송파구 위례광장로 121 2418동 102호","02-403-8797","02-403-8797","","3","68","0","4","6","20","20","37.47686666184432","127.1382161837157","미운영","2014-03-17","","","","2022-10-26","일반","1","2","1","0","0","0","2","0","0","6","3","10","7","0","0","0","0","0","0","20","60","0","0","20","20","1","4","0","0","0","0","0","0","0","6","2022-10-26 22:05:27.0"
"마포구","11440000397","청아어린이집","국공립","정상","04166","서울특별시 마포구 토정로35길 17","02-3273-7979","02-3273-7978","","4","217","0","8","12","45","36","37.54078300993938","126.94396753293334","미운영","2014-03-17","","","","2022-10-26","일반","2","2","2","1","0","0","0","0","0","7","6","10","14","6","0","0","0","0","0","36","44","0","22","11","22","1","9","0","0","0","0","0","1","0","12","2022-10-26 22:03:46.0"
"강남구","11680000433","킨더빌어린이집","민간","재개","06279","서울특별시 강남구 도곡로78길 22 관리동 1층","02-553-6464","","","4","154","0","10","7","51","18","37.49634413011078","127.05891681772083","미운영","2014-03-14","","","","2022-10-26","일반","0","0","2","0","0","0","0","2","0","4","0","0","5","0","0","0","0","13","0","18","100","0","0","0","0","1","4","0","0","0","0","0","1","0","7","2022-10-26 09:13:35.0"
"용산구","11170000047","앤젤어린이집","가정","폐지","04358","서울특별시 용산구 효창원로 17 103동 104호(산천동 삼성리버힐아파트)","02-706-5519","","","3","79","3","4","0","20","0","37.53487888","126.9508027","미운영","2014-03-11","","","2020-02-29","2022-10-26","야간연장","1","1","2","0","0","0","3","0","0","7","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:01:55.0"
"용산구","11170000122","푸른숲속어린이집","가정","정상","04358","서울특별시 용산구 효창원로 17 104동 103호(산천동 리버힐삼성아파트)","02-701-5437","02-701-5457","blueforest.kidsnote.ac","4","68","0","5","8","20","20","37.53487888","126.9508027","미운영","2014-03-11","","","","2022-10-26","일반","2","1","1","0","0","0","1","0","0","5","6","5","6","0","0","0","3","0","0","20","57","14","14","14","0","1","6","0","0","0","0","0","0","0","8","2022-10-26 22:01:55.0"
"강남구","11680000432","풀무원어린이집","직장","정상","06367","서울특별시 강남구 광평로 280 4층","02-3412-7007","02-3412-7117","https://hansol-pulmuone.kidsnote.ac/home/main","4","196","1","13","18","74","52","37.48731817323303","127.10310671425196","미운영","2014-03-07","","","","2022-10-26","일반","0","3","3","2","0","0","0","2","0","10","0","12","14","13","0","0","0","13","0","52","62","8","15","15","0","1","13","0","0","0","0","0","2","1","18","2022-10-26 09:13:35.0"
"송파구","11710000693","위례사임당어린이집","가정","폐지","05852","서울특별시 송파구 위례광장로 136 101동 104호(장지동 위례아이파크)","02-402-3889","02-404-3889","","3","59","0","4","0","20","0","37.47715744823699","127.1422143476732","미운영","2014-03-07","","","2018-03-01","2022-10-26","일반","3","1","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:05:27.0"
"구로구","11530000581","주사랑어린이집","가정","폐지","08350","서울특별시 구로구 오리로 1102-10 213동 103호 (천왕동 천왕연지타운2단지)","02-3666-0384","02-3666-0385","","4","52","0","4","0","19","0","37.4840156743917","126.84334098327944","미운영","2014-03-06","","","2020-04-30","2022-10-26","일반","1","2","2","0","0","0","2","0","0","7","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2022-10-26 22:04:16.0"
"강남구","11680000431","LH서울어린이집","직장","정상","06100","서울특별시 강남구 선릉로121길 12","02-3416-3687","02-3416-3689","www.puruni.com/lhso","3","130","1","15","7","34","10","37.514501562408476","127.04098255765113","미운영","2014-03-05","","","","2022-10-26","일반","0","1","2","0","0","0","0","2","0","5","0","0","6","0","0","0","0","4","0","10","25","0","50","0","25","1","4","0","0","0","0","0","2","0","7","2022-10-26 09:13:35.0"
"동대문구","11230000442","아이사랑어린이집","가정","정상","02553","서울특별시 동대문구 사가정로 65 206동 104호 (전농1동 래미안크레시티)","02-2242-2290","02-2242-2293","http://cafe.naver.com/ilovekidscaffe","4","61","0","6","6","20","20","37.575506672341795","127.04969642692222","미운영","2014-03-05","","","","2022-06-15","일반","1","2","1","0","0","0","2","0","0","6","3","0","7","0","0","0","10","0","0","20","20","20","0","20","40","1","4","0","0","0","0","0","0","0","6","2022-06-15 09:29:56.0"
