연번,지방청,경찰서,관서명,급지,구분,경찰_전화번호,경찰_주소
782,경기남부청,김포,풍무,1,파출소,031-982-0112,경기도 김포시 풍무동 154-6(풍무2지구)
783,경기남부청,김포,마산,1,지구대,031-989-5112,경기도 김포시 김포한강8로 176(마산동)
784,경기남부청,김포,운양,1,지구대,,김포시 운양동 1421-1
785,경기남부청,하남,하남,1,지구대,031-8027-7501,경기도 하남시 신장로 66
786,경기남부청,하남,덕풍,1,지구대,031-8027-7511,경기도 하남시 덕풍로81번길 13
787,경기남부청,하남,서부,1,지구대,031-8027-7531,경기도 하남시 감북로 43
788,경기남부청,하남,미사,1,지구대,031-8027-7541,경기도 하남시 아리수로 567
789,경기남부청,하남,창우,1,파출소,031-8027-7551,경기도 하남시 대청로 114
790,경기남부청,하남,하남위례,1,파출소,031-8027-7561,경기도 하남시 위례학암로14번길 20
791,경기남부청,과천,과천,2,지구대,02-502-4112,과천시 관문로 136
792,경기남부청,과천,별양,2,지구대,02-502-2112,고천시 별양로 58
793,경기남부청,의왕,의왕,2,지구대,031-8086-0116,경기도 의왕시 경수대로 352
794,경기남부청,의왕,부곡,2,파출소,031-8086-0136,경기도 의왕시 한백이길 3
795,경기남부청,의왕,청계,2,파출소,031-8086-0126,경기도 의왕시 안양판교로 227
796,경기남부청,의왕,내손,2,지구대,031-8086-0146,경기도 의왕시 갈미로 77
797,경기남부청,이천,창전,2,지구대,031-635-2819,경기도 이천시 영창로 171
798,경기남부청,이천,증포,2,지구대,031-635-7112,경기도 이천시 증포동 갈산로 19
799,경기남부청,이천,부발,2,파출소,031-632-5112,경기도 이천시 부발읍 무촌로 167-5
800,경기남부청,이천,아미,2,파출소,031-636-0112,경기도 이천시 부발읍 경충대로 2154
801,경기남부청,이천,마장,2,파출소,031-632-2112,경기도 이천시 마장면 오천로 101
802,경기남부청,이천,신둔,2,파출소,031-632-7112,경기도 이천시 신둔면 경충대로 3162
803,경기남부청,이천,호법,2,파출소,031-632-9112,경기도 이천시 호법면 이섭대천로 547
804,경기남부청,이천,대월,2,파출소,031-632-1112,경기도 이천시 대월로803번길 64
805,경기남부청,이천,백사,2,파출소,031-632-4112,경기도 이천시 백사면 현방로 62
806,경기남부청,이천,설성,2,파출소,031-641-6112,경기도 이천시 설성면 설장로 17번길 6-1
807,경기남부청,이천,장호원,2,파출소,031-641-2112,경기도 이천시 장호원읍 장감로 70
808,경기남부청,이천,율면,2,파출소,031-641-8112,경기도 이천시 율면 고당로 144
809,경기남부청,이천,모가,2,파출소,031-632-3112,경기도 이천시 모가면 진상미로 1305
810,경기남부청,안성,공도,2,지구대,031-653-2112,경기도 안성시 공도읍 공도4로 4
811,경기남부청,안성,중앙,2,지구대,031-675-3502,경기도 안성시 석정1길 15
812,경기남부청,안성,대덕,2,파출소,031-8046-0646,경기도 안성시 대덕면 중앙로 78
813,경기남부청,안성,일죽,2,파출소,031-672-5112,경기도 안성시 일죽면 주래본죽로 28
814,경기남부청,안성,죽산,2,파출소,031-676-6112,경기도 안성시 죽산면 죽주로 241
815,경기남부청,안성,원곡,2,파출소,031-653-3112,경기도 안성시 원곡면 가천중앙1길 44
816,경기남부청,안성,보개,2,파출소,031-675-3284,경기도 안성시 보개면 보개원삼로 220-1
817,경기남부청,안성,금광,2,파출소,031-672-3112,경기도 안성시 금광면 금광초교길 38
818,경기남부청,안성,양성,2,파출소,031-8046-0645,경기도 안성시 양성면 장터길 35
819,경기남부청,안성,내리,2,지구대,031-8046-0627,경기도 안성시 대학6길 34
820,경기남부청,여주,홍문,2,지구대,031-887-1011,경기도 여주시 세종로2
821,경기남부청,여주,강천,2,파출소,031-887-1020,경기도 여주시 강천면 강문로 566
822,경기남부청,여주,가남,2,파출소,031-887-1013,경기도 여주시 가남읍 태평2길 23
823,경기남부청,여주,점동,2,파출소,031-887-1012,경기도 여주시 점동면 청안로118
824,경기남부청,여주,금사,2,파출소,031-887-1016,경기도 여주시 금사면 이포로 41
825,경기남부청,여주,흥천,2,파출소,031-887-1015,경기도 여주시 흥천면 효자로 144
826,경기남부청,여주,북내,2,파출소,031-887-1019,경기도 여주시 북내면 여양2로 300
827,경기남부청,여주,세종대왕,2,파출소,031-887-1014,경기도 여주시 능서면 마장로 61
828,경기남부청,여주,대신,2,파출소,031-887-1018,경기도 여주시 대신면 여양로 1436
829,경기남부청,여주,산북,2,파출소,031-887-1017,경기도 여주시 산북면 금품1로 2
830,경기남부청,여주,오학,2,파출소,031-887-1029,경기도 여주시 현암동 217-7
831,경기남부청,양평,양근,3,지구대,031-770-9801,경기도 양평군 양평읍 해오름길 11
832,경기남부청,양평,개군,3,파출소,031-770-9804,경기도 양평군 개군면 하자포길 25
833,경기남부청,양평,양서,3,파출소,031-770-9805,경기도 양평군 양서면 양수로 152번길 6
834,경기남부청,양평,서종,3,파출소,031-770-9806,경기도 양평군 서종면 무내미길 45
835,경기남부청,양평,옥천,3,파출소,031-770-9807,경기도 양평군 옥천면 옥천길 27
836,경기남부청,양평,용문,3,파출소,031-770-9808,경기도 양평군 용문면 용문역길 71
837,경기남부청,양평,단월,3,파출소,031-770-9809,경기도 양평군 단월면 재인동길 2-6
838,경기남부청,양평,청운,3,파출소,031-770-9810,경기도 양평군 청운면 용두로 140
839,경기남부청,양평,지평,3,파출소,031-770-9811,경기도 양평군 지평면 지평의병로 91
840,경기남부청,양평,양동,3,파출소,031-770-9812,경기도 양평군 양동면 학둔지아래길 72
841,경기남부청,양평,강하,3,파출소,031-770-9803,경기도 양평군 강하면 운심길 46
842,경기남부청,양평,강상,3,파출소,031-770-9802,경기도 양평군 강상면 양평대교길 91
843,경기북부청,의정부,금오,1,지구대,031-846-5210,경기도 의정부시  추동로108번길 1
844,경기북부청,의정부,신곡,1,지구대,031-874-0112,경기도 의정부시  경의로 119
845,경기북부청,의정부,가능,1,지구대,031-873-2676,경기도 의정부시  호국로 1171 
846,경기북부청,의정부,송산,1,지구대,031-841-8878,경기도 의정부시  용민로 119
847,경기북부청,의정부,호원,1,지구대,031-872-3425,경기도 의정부시  평화로 159 
848,경기북부청,고양,화정,1,지구대,031-962-7112,경기도 고양시 덕양구 은빛로 80
849,경기북부청,고양,행신,1,지구대,031-979-0112,경기도 고양시 덕양구 중앙로 541-18
850,경기북부청,고양,원당,1,지구대,031-962-6112,경기도 고양시 덕양구 호국로 790번길 105
851,경기북부청,고양,신도,1,지구대,02-381-0112,경기도 고양시 덕양구 신도길 6
852,경기북부청,고양,고양,1,파출소,031-962-9112,경기도 고양시 덕양구 벽제관로 3
853,경기북부청,고양,관산,1,파출소,031-962-8112,경기도 고양시 덕양구 통일로 782
854,경기북부청,고양,행신3,1,파출소,031-978-0112,경기도 고양시 덕양구 중앙로558번길 90
855,경기북부청,고양,화전,1,파출소,02-3158-0112,경기도 고양시 덕양구 중앙로 219
856,경기북부청,고양,도래울,1,지구대,031-970-3112,경기도 고양시 도내동 922-1
857,경기북부청,일산동부,마두,1,지구대,031-923-0112,경기도 고양시 일산동구  노루목로 116
858,경기북부청,일산동부,백석,1,지구대,031-915-1112,경기도 고양시 일산동구 장백로 76
859,경기북부청,일산동부,풍사,1,파출소,031-967-0112,경기도 고양시 일산동구 숲속마을로 54
860,경기북부청,일산동부,중산,1,지구대,031-922-6112,경기도 고양시 일산동구 중산로 220
861,경기북부청,일산서부,탄현,1,지구대,031-913-6112,경기도 고양시 일산서구  현중로36번길 1
862,경기북부청,일산서부,대화,1,지구대,031-922-0112,경기도 고양시 일산서구  일산로 670 
863,경기북부청,일산서부,주엽,1,지구대,031-914-0112,경기도 고양시 일산서구  강성로 107
864,경기북부청,일산서부,가좌,1,파출소,031-918-6112,경기도 고양시 일산서구  가좌로 24
865,경기북부청,남양주남부,화도,1,지구대,031-593-0112,경기도 남양주시 화도읍 창현로 8
866,경기북부청,남양주남부,천마,1,파출소,031-553-0112,경기도 남양주시 화도읍 묵현로25번길 39-1
867,경기북부청,남양주남부,다산1,1,파출소,031-565-0113,경기도 남양주시  경춘로 경춘로439-1
868,경기북부청,남양주남부,다산2,1,지구대,031-554-0112,경기도 남양주시 다산지금로 146번길 36
869,경기북부청,남양주남부,와부,1,파출소,031-576-0112,경기도 남양주시 와부읍 덕소로 63 
870,경기북부청,남양주남부,호평,1,파출소,031-564-0113,경기도 남양주시  호평로68번길 11
871,경기북부청,남양주남부,금곡,1,파출소,031-592-0112,경기도 남양주시  금곡로 57
872,경기북부청,남양주남부,평내,1,파출소,031-591-6112,경기도 남양주시  경춘로 1211 
873,경기북부청,남양주남부,조안,1,파출소,031-576-0113,경기도 남양주시 조안면 북한강로 131
874,경기북부청,남양주남부,수동,1,파출소,031-593-6112,경기도 남양주시 수동면 비룡로 808 
875,경기북부청,남양주북부,진접,1,파출소,031-571-0112,경기도 남양주시 진접읍 장현로 113 
876,경기북부청,남양주북부,별내,1,파출소,031-529-5112,경기도 남양주시  두물로 11
877,경기북부청,남양주북부,오남,1,파출소,031-574-0112,경기도 남양주시 진건읍 진건오남로 595-14
878,경기북부청,남양주북부,해밀,1,파출소,031-573-8112,경기도 남양주시 진접읍 해밀예당1로 251
879,경기북부청,남양주북부,진건,1,파출소,031-573-0112,경기도 남양주시 진건읍 진건오남로 5
880,경기북부청,남양주북부,퇴계원,1,파출소,031-572-0112,경기도 남양주시 퇴계원면 퇴계원로 58-7
881,경기북부청,남양주북부,청학,1,파출소,031-853-7112,"경기도 남양주시 별내면 청학로68번길 8, "
882,경기북부청,파주,금촌,1,지구대,031-941-0112,경기도 파주시  새꽃로 212
883,경기북부청,파주,문산,1,지구대,031-952-0112,경기도 파주시 문산읍 개포래로 50-4
884,경기북부청,파주,야당,1,지구대,031-944-0112,경기도 파주시  한울로 55-1
885,경기북부청,파주,호수,1,지구대,031-943-3112,경기도 파주시 해솔로 84
886,경기북부청,파주,교하,1,파출소,031-944-2112,경기도 파주시  교하로 1431-2
887,경기북부청,파주,파주,1,파출소,031-952-3112,경기도 파주시 파주읍 향교말길 26
888,경기북부청,파주,법원,1,파출소,031-958-0112,경기도 파주시 법원읍 사임당로905번길 40
889,경기북부청,파주,조리,1,파출소,031-944-1112,경기도 파주시 조리읍 봉천로 55
890,경기북부청,파주,광탄,1,파출소,031-947-0112,경기도 파주시 광탄면 동거리길 25-7
891,경기북부청,파주,적성,1,파출소,031-959-4112,경기도 파주시 적성면 청송로 1003
892,경기북부청,파주,탄현,1,파출소,031-942-9112,경기도 파주시 탄현면 방촌로 669
893,경기북부청,파주,파평,1,파출소,031-958-3112,경기도 파주시 적성면 청송로 198 
894,경기북부청,파주,월롱,1,파출소,031-945-1112,경기도 파주시 월롱면 휴암로 3 
895,경기북부청,양주,회천,2,지구대,031-863-1110,경기도 양주시  회정로 133
896,경기북부청,양주,고읍,2,지구대,031-843-5112,경기도 양주시  고읍로 83
897,경기북부청,양주,덕계,2,지구대,031-865-1112,경기도 양주시  평화로 1427
898,경기북부청,양주,광적,2,파출소,031-836-3112,경기도 양주시 광적면 가래비길 54
899,경기북부청,양주,백석,2,파출소,031-879-2112,경기도 양주시 백석읍 꿈나무로 142
900,경기북부청,양주,장흥,2,파출소,031-855-5112,경기도 양주시 장흥면 호국로 179
901,경기북부청,양주,남면,2,파출소,031-863-6112,경기도 양주시 남면 개나리길 50
902,경기북부청,양주,주내,2,파출소,031-840-0112,경기도 양주시 부흥로 1613
903,경기북부청,양주,옥정,3,지구대,031-861-7690,경기도 양주시 옥정로8길 62
904,경기북부청,양주,은현,2,파출소,031-863-7112,경기도 양주시 은현면 은현로55번길 6
905,경기북부청,동두천,송내,2,지구대,031-865-2112,경기도 동두천시  중앙로 157
906,경기북부청,동두천,중앙,2,파출소,031-868-7112,경기도 동두천시  중앙로 393 
907,경기북부청,동두천,생연,2,파출소,031-865-8112,경기도 동두천시  생연로 99
908,경기북부청,동두천,광암,2,파출소,031-867-3603,경기도 동두천시  광암로 10
909,경기북부청,동두천,소요,2,파출소,031-865-2742,경기도 동두천시  평화로 2695
